chapter,shlok,text,id,list_metaphors,count_metaphors,refined,verb_refined,count_met_ref,count_verb_ref
3,13, Pious men who eat the remnants of sacrifices are freed from all sins. But the sinful ones who cook only for their own sake earn only sin.,3.13,"['remnants', 'free', 'from', 'earn']",4,"['remnants', 'free', 'earn']",[],3,0
3,14," From food arise all beings (i.e., their bodies); from rain food is produced; from sacrifice comes rain; and sacrifice springs from activity.",3.14,"['From', 'arise', 'from', 'from', 'comes', 'spring', 'from']",7,"['arise', 'comes', 'spring']",['comes'],3,1
3,15," Know that activity springs from 'Brahman', i.e., the physical body, 'Brahman' arises from the imperishable (self); therefore the all-pervading 'Brahman' is ever established in sacrifice.",3.15,"['springs from', 'arises from', 'pervad', 'in']",4,"['springs from', 'arises from', 'pervad']",[],3,0
3,16," He who does not follow the wheel thus set in motion here, lives in sin, satisfying the senses, O Arjuna. He lives in vain.",3.16,"['follow', 'wheel', 'set in motion', 'in']",4,"['follow', 'wheel', 'set in motion']","['follow', 'set in motion']",3,2
3,17," But the man whose delight is only in the self, who is satisfied with the self, who rejoices in the self, for him nothing remains to be accomplished.",3.17,"['in', 'with', 'in', 'remain']",4,['remain'],[],1,0
3,18," He has no purpose to gain by work done or left undone, nor has he to rely on any end.",3.18,"['has', 'gain', 'on', 'end']",4,"['has', 'gain', 'end']",['has'],3,1
3,19," Therefore without attachment do your work which ought to be done. For, a man who works without attachment attains to the Supreme.",3.19,"['without', 'attachment', 'without', 'attachment', 'to']",5,"['attachment', 'attachment']",[],2,0
3,20," Indeed by Karma Yoga alone did Janaka and others reach perfection. Even recognising its necessity for the guidance of the world, you must perform action.",3.20,"['reach', 'guidance']",2,"['reach', 'guidance']",[],2,0
3,21," Whatever a great man does, other men also do. Whichever standard he sets, the world follows it.",3.21,"['great', 'standard', 'sets', 'follows']",4,"['great', 'standard', 'sets', 'follows']",['follows'],4,1
3,22," For me, Arjuna, there is nothing in all the three worlds which ought to be done, nor is there anything unacired that ought to be acired. Yet I go on working.",3.22,"['in', 'on']",2,[],[],0,0
3,23," If I did not continue to work unwearied, O Arjuna, men would follow my path.",3.23,['follow'],1,['follow'],['follow'],1,1
3,24," If I do not do work, these men would be lost; and I will be causing chaos in life and thery ruining all these people.",3.24,"['these', 'chaos in', 'these']",3,['chaos in'],[],1,0
3,25," Just as the ignorant, attached to their work, act, O Arjuna, so too the learned should act without any attachment, and only for the welfare of the world.",3.25,"['attached to', 'without', 'attachment']",3,"['attached to', 'attachment']",['attached to'],2,1
3,26," He should not bewilder the minds of the ignorant who are attached to work; rather himself performing work with devotion, he should cause others to do so.",3.26,"['attached to', 'with']",2,['attached to'],['attached to'],1,1
3,27," Actions are being performed in every way by the Gunas of Prakrti. He whose nature is deluded by egoism, thinks, 'I am the doer.'",3.27,"['Action', 'in', 'way', 'nature', 'ded']",5,"['Action', 'way', 'nature', 'ded']",['ded'],4,1
3,28," But he who knows the truth about the division of the Gunas and works, O mighty-armed one, through his knowledge that 'Gunas operate on their products,' is not attached.",3.28,"['about', 'through', 'operate on', 'attached']",4,"['operate on', 'attached']",['attached'],2,1
3,29, Those who are deluded by the Gunas of Prakrti are attached to the works of the Gunas. But he who knows the whole truth should not unsettle the ignorant who do not know the whole truth.,3.29,"['Those', 'attached to', 'whole', 'sett', 'whole']",5,"['attached to', 'whole', 'sett', 'whole']",['attached to'],4,1
3,30," Surrendering all your actions to Me with a mind focussed on the self, free from desire and selfishness, fight with the heat of excitement abated.",3.30,"['Surrende', 'to', 'with', 'focus', 'on', 'free from', 'fight with', 'heat', 'abated']",9,"['Surrende', 'focus', 'free from', 'fight with', 'heat', 'abated']",['abated'],6,1
3,31," Those men who, full of faith, ever practise this teaching of Mine and those who receive it without cavil - even they are released from Karma.",3.31,"['Those', 'full', 'this', 'without', 'from']",5,['full'],[],1,0
3,32," But those who calumniate it, and those who do not practise this teaching of Mine - know them to be absolutely senseless and devoid of all knowledge, and therefore lost.",3.32,"['this', 'devoid', 'lost']",3,"['devoid', 'lost']",['lost'],2,1
3,33, Even the man of knowledge acts according to his nature; all beings follow their nature. What will repression do?,3.33,"['nature', 'follow', 'nature', 'do']",4,"['nature', 'follow', 'nature', 'do']","['follow', 'do']",4,2
3,34," Each sense has fixed attachment to, and aversion for, its corresponding object. But no one should come under their sway; for they are his foes.",3.34,"['has fixed attachment to', 'version', 'under', 'sway', 'fo']",5,"['has fixed attachment to', 'version', 'sway', 'fo']","['has fixed attachment to', 'has fixed attachment to']",4,2
3,35," Better is one's own duty, though ill-done, than the duty of another well-performed. Better is death in one's own duty; the duty of another is fraught with fear.",3.35,"['form', 'in', 'fraught with']",3,"['form', 'fraught with']",[],2,0
3,36," Arjuna said  But, impelled by what, O Krsna, does one (practising Jnana Yoga), commit sin even against his own will, constrained as it were, by force?",3.36,"['impel', 'mit', 'against']",3,"['impel', 'mit']",[],2,0
3,37," The Lord said  It is desire, it is wrath, born of the Guna of Rajas; it is a great devourer, an impeller to sin. Know this to be the foe here.",3.37,"['born', 'great', 'eller', 'this']",4,"['born', 'great', 'eller']",[],3,0
3,38," As a fire is enveloped by smoke, as a mirror is covered by dust, and as an embryo is encased in the membrane, so is this (worldA) enveloped by it (desire).",3.38,"['envelop', 'this', 'enveloped']",3,"['envelop', 'enveloped']",['enveloped'],2,1
3,39," The knowledge of the intelligent self is enveloped by this constant enemy, O Arjuna, which is of the nature of desire, and which is difficult to gratify and is insatiable.",3.39,"['enveloped', 'this constant', 'emy', 'nature', 'fy']",5,"['enveloped', 'this constant', 'emy', 'nature', 'fy']",['enveloped'],5,1
3,40," The senses, the mind and the intellect are said to be its instruments. By these it overpowers the embodied self after enveloping Its knowledge.",3.40,"['instruments', 'these', 'overpower', 'after enveloping']",4,"['instruments', 'overpower', 'after enveloping']",['after enveloping'],3,1
3,41," Therefore, O Arjuna, controlling the senses in the very beginning, slay this sinful thing that destroys both knowledge and discrimination.",3.41,"['in', 'slay this sinful thing', 'destroy']",3,"['slay this sinful thing', 'destroy']",[],2,0
3,42," The senses are high, they say:  the mind is higher than the senses; the intellect is higher than the mind; but what is greater than intellect is that (desire).",3.42,"['high', 'say', 'higher', 'higher', 'greater', 'that']",6,"['high', 'say', 'higher', 'higher', 'greater']",['say'],5,1
3,43," Thus, knowing that which is higher than the intellect and fixing the mind with the help of the intellect in Karma Yoga, O Arjuna, slay this enemy which wears the form of desire, and which is difficult to overcome.",3.43,"['higher', 'fix', 'with', 'help', 'in', 'slay this enemy', 'wears', 'form', 'overcome']",9,"['higher', 'fix', 'help', 'slay this enemy', 'wears', 'form', 'overcome']",[],7,0
4,1, The Lord said  I taught this imperishable Yoga to Vivasvan; Vivasvan taught it to Manu; Manu declared it to Iksvaku.,4.1,"['Lord', 'this', 'to', 'to', 'to']",5,['Lord'],[],1,0
4,2," Thus handed down in succession, the royal sages knew this (Karma Yoga). But with long lapse of time, O Arjuna, that Yoga was lost to the world.",4.2,"['hand', 'down in', 'this', 'with long', 'lost to']",5,"['hand', 'down in', 'with long', 'lost to']",['lost to'],4,1
4,3," It is the same ancient Yoga which is now taught to you by Me, as you are My devotee and My friend. For, this is a supreme mystery.",4.3,"['to', 'this']",2,[],[],0,0
4,4," Arjuna said  Later was your birth, and earlier the birth of Vivasvan. How then am I to understand that you taught it in the beginning?",4.4,['in'],1,[],[],0,0
4,5," The Lord said  Many births of Mine have passed, O Arjuna, and so is it with you also. I know them all, but you do not know them.",4.5,"['Lord', 'passed', 'with']",3,"['Lord', 'passed']",['passed'],2,1
4,6," Though I am birthless and of immutable nature, though I am the Lord of all beings, yet by employing My own Nature (Prakrti) I am born out of My own free will.",4.6,"['Lord', 'employ', 'free']",3,"['Lord', 'employ', 'free']",[],3,0
4,7," Whenever there is a decline of Dharma, O Arjuna, and uprising of Adharma, then I incarnate Myself.",4.7,"['decline', 'ing']",2,"['decline', 'ing']",['ing'],2,1
4,8," For the protection of the good and also for the destruction of the wicked, for the establishment of Dharma, am I born from age to age.",4.8,"['ment', 'from', 'to']",3,['ment'],[],1,0
4,9," He who thus knows in truth My divine birth and actions does not get rirth after leaving the body; he will come to Me, O Arjuna.",4.9,"['in', 'rirth after']",2,['rirth after'],[],1,0
4,10," Freed from desire, fear and wrath, absorbed in Me, depending upon Me, purified by the austerity of knowledge, many have attained My state.",4.10,"['Freed from', 'absorbed in', 'purified']",3,"['Freed from', 'absorbed in', 'purified']","['absorbed in', 'purified']",3,2
4,11," Whoever resortt to Me in any manner, in the same manner do I favour them; men experience Me alone in different ways, O Arjuna.",4.11,"['resort', 'to', 'in', 'in', 'in', 'ways']",6,"['resort', 'ways']",[],2,0
4,12," Those who desire the fruits of their ritualistic acts, sacrifice to the gods here; for, success born of such acts ickly accrues in the world of men.",4.12,"['Those', 'fruits', 'sacrifice to', 'born', 'ick', 'in']",6,"['fruits', 'sacrifice to', 'born', 'ick']",[],4,0
4,13," The system of four stations was created by Me according to distinction of Gunas and Karma. Though I am their creator, know Me as non-agent and immutable.",4.13,"['of', 'agent', 'mu']",3,"['agent', 'mu']",[],2,0
4,14, Works do not contaminate Me. In Me there is no desire for fruits of actions. He who understands Me thus is not bound by actions.,4.14,"['contamina', 'In', 'fruits', 'bound']",4,"['contamina', 'fruits', 'bound']",[],3,0
4,15," Knowing thus, even ancient seekers for liberation and work. Therefore, do your wok only as the ancients did in olden times.",4.15,"['see', 'in']",2,['see'],['see'],1,1
4,16, What is action?  What is non-action?  Even the wise are puzzled in respect of these. I shall declare to you that kind of action by knowing which you will be freed from evil.,4.16,"['these', 'to', 'that', 'free', 'from']",5,['free'],[],1,0
4,17," For, there is what ought to be known in action. Likewise there is what ought to be known in multi-form action. And there is what ought to be understood in non-action. Thus mysterious is the way of action.",4.17,"['in', 'in', 'form', 'in', 'my', 'way']",6,"['form', 'my', 'way']",[],3,0
4,18, He who sees non-action in action and also action in non-action is wise among men. He is fit for release and has carried out all actions.,4.18,"['sees', 'in', 'in', 'among', 'fit', 'release']",6,"['sees', 'fit', 'release']",[],3,0
4,19," He whose every undertaking is free from desire and delusive identification (of the body with the self), whose actions are burnt up in the fire of knowledge - him the wise describe as a sage.",4.19,"['free from', 'with', 'burnt up in', 'fire']",4,"['free from', 'burnt up in', 'fire']",['burnt up in'],3,1
4,20," Having renounced attachment to the fruits of his actions, ever contented with the eternal self, and dependent on none, one does not act at all, even though engaged in action.",4.20,"['renounce', 'attachment to', 'fruits', 'with', 'on', 'engage', 'in']",7,"['renounce', 'attachment to', 'fruits', 'engage']",[],4,0
4,21," Free from desire, his intellect and mind controlled, giving up all possessions, and doing bodily work only, he is not subject to evil:",4.21,"['Free from', 'control']",2,"['Free from', 'control']",[],2,0
4,22," Content with what chance may bring, rising above the pairs of opposites, free from ill-will, even-minded in success and failure, though he acts, he is not bound.",4.22,"['Content with', 'bring', 'ris', 'above', 'pair', 'opposite', 'free from', 'in', 'bound']",9,"['Content with', 'bring', 'ris', 'pair', 'opposite', 'free from', 'bound']",[],7,0
